pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
24,Quebec,Québec,2022-02-26,8,2022,1,920174,9197,10581.99,13556,107,155.89,105.77,1.23,20939,263,240.8,3.02,1313.86,15.11,15.29,0.18
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-02-26,8,2022,1,23443,1830,4457.08,65,3,12.36,347.93,0.57,3489,10,663.34,1.9,261.43,49.7,0.45,0.09
13,New Brunswick,Nouveau-Brunswick,2022-02-26,8,2022,1,36417,2195,4484.52,301,3,37.07,270.3,0.37,3807,15,468.81,1.85,313.57,38.61,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,2022-02-26,8,2022,1,45351,1518,4447.38,192,7,18.83,148.86,0.69,3121,20,306.06,1.96,216.84,21.26,1,0.1
11,Prince Edward Island,Île-du-Prince-Édouard,2022-02-26,8,2022,1,13361,1878,7827.73,16,1,9.37,1100.25,0.59,3257,2,1908.16,1.17,268.22,157.14,0.14,0.08
60,Yukon,Yukon,2022-02-26,8,2022,1,3438,69,7851.29,21,1,47.96,157.57,2.28,124,1,283.18,2.28,9.9,22.62,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2022-02-26,8,2022,1,8656,532,18980.37,19,1,41.66,1166.54,2.19,1215,2,2664.18,4.39,75.98,166.6,0.14,0.31
62,Nunavut,Nunavut,2022-02-26,8,2022,1,2690,277,6637.71,5,0,12.34,683.51,0,536,0,1322.61,0,39.51,97.49,0,0
99,Repatriated travellers,Voyageurs rapatriés,2022-02-26,8,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-02-26,8,2022,,3302024,40344,8481.97,36273,445,93.18,103.63,1.14,86935,990,223.31,2.54,5763.43,14.8,63.57,0.16
59,British Columbia,Colombie-Britannique,2022-03-05,9,2022,1,350329,2600,6585.97,2903,52,54.57,48.88,0.98,6067,117,114.06,2.2,371.43,6.98,7.43,0.14
48,Alberta,Alberta,2022-03-05,9,2022,1,527723,3394,11615.89,3970,54,87.39,74.71,1.19,7523,116,165.59,2.55,484.86,10.67,7.71,0.17
47,Saskatchewan,Saskatchewan,2022-03-05,9,2022,1,129251,988,10817.77,1151,14,96.33,82.69,1.17,2089,58,174.84,4.85,141.14,11.81,2,0.17
46,Manitoba,Manitoba,2022-03-05,9,2022,1,131526,1249,9333.23,1690,15,119.92,88.63,1.06,3040,41,215.72,2.91,178.43,12.66,2.14,0.15
35,Ontario,Ontario,2022-03-05,9,2022,1,1129245,11362,7473.78,12611,92,83.46,75.2,0.61,23722,217,157,1.44,1623.14,10.74,13.14,0.09
24,Quebec,Québec,2022-03-05,9,2022,1,927786,7612,10669.53,13669,113,157.19,87.54,1.3,16809,220,193.3,2.53,1087.43,12.51,16.14,0.19
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-03-05,9,2022,1,26197,2754,4980.68,69,4,13.12,523.6,0.76,4584,7,871.53,1.33,393.43,74.8,0.53,0.1
13,New Brunswick,Nouveau-Brunswick,2022-03-05,9,2022,1,38937,2520,4794.84,309,8,38.05,310.32,0.99,4715,11,580.62,1.35,360,44.33,1.14,0.14
12,Nova Scotia,Nouvelle-Écosse,2022-03-05,9,2022,1,46719,1369,4581.53,207,16,20.3,134.25,1.57,2887,23,283.12,2.26,195.51,19.17,2.24,0.22
11,Prince Edward Island,Île-du-Prince-Édouard,2022-03-05,9,2022,1,16604,3243,9727.69,16,0,9.37,1899.96,0,5121,1,3000.21,0.59,463.22,271.39,0.06,0.04
60,Yukon,Yukon,2022-03-05,9,2022,1,3495,57,7981.46,22,1,50.24,130.17,2.28,126,2,287.74,4.57,8.1,18.49,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2022-03-05,9,2022,1,9107,451,19969.3,19,0,41.66,988.93,0,983,1,2155.47,2.19,64.49,141.41,0.04,0.09
62,Nunavut,Nunavut,2022-03-05,9,2022,1,3017,327,7444.6,5,0,12.34,806.89,0,604,0,1490.4,0,46.65,115.12,0,0
99,Repatriated travellers,Voyageurs rapatriés,2022-03-05,9,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-03-05,9,2022,,3339949,37926,8579.39,36641,369,94.12,97.42,0.95,78270,814,201.05,2.09,5418,13.92,52.71,0.14
59,British Columbia,Colombie-Britannique,2022-03-12,10,2022,1,352319,1990,6623.38,2932,29,55.12,37.41,0.55,4590,81,86.29,1.52,284.29,5.34,4.14,0.08
48,Alberta,Alberta,2022-03-12,10,2022,1,530967,3244,11687.3,4006,36,88.18,71.4,0.79,6638,90,146.11,1.98,463.43,10.2,5.14,0.11
47,Saskatchewan,Saskatchewan,2022-03-12,10,2022,1,130082,831,10887.32,1179,28,98.68,69.55,2.34,1819,42,152.24,3.52,118.71,9.94,4,0.33
46,Manitoba,Manitoba,2022-03-12,10,2022,1,132681,1155,9415.19,1710,20,121.34,81.96,1.42,2404,35,170.59,2.48,165,11.71,2.86,0.2
35,Ontario,Ontario,2022-03-12,10,2022,1,1140607,11362,7548.98,12674,63,83.88,75.2,0.42,22724,155,150.4,1.03,1623.14,10.74,9,0.06
24,Quebec,Québec,2022-03-12,10,2022,1,935274,7488,10755.64,13757,88,158.21,86.11,1.01,15100,201,173.65,2.31,1069.71,12.3,12.57,0.14
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-03-12,10,2022,1,30100,3903,5722.74,76,8,14.45,742.05,1.52,6657,12,1265.66,2.28,557.57,106.01,1.1,0.21
13,New Brunswick,Nouveau-Brunswick,2022-03-12,10,2022,1,42320,3383,5211.43,320,11,39.41,416.59,1.35,5903,19,726.92,2.34,483.29,59.51,1.57,0.19
12,Nova Scotia,Nouvelle-Écosse,2022-03-12,10,2022,1,48076,1357,4714.6,217,9,21.28,133.08,0.88,2726,25,267.33,2.45,193.84,19.01,1.33,0.13
11,Prince Edward Island,Île-du-Prince-Édouard,2022-03-12,10,2022,1,19603,3000,11484.7,16,0,9.37,1757.59,0,6243,0,3657.55,0,428.51,251.05,0,0
60,Yukon,Yukon,2022-03-12,10,2022,1,3562,67,8134.46,23,1,52.52,153.01,2.28,124,2,283.18,4.57,9.57,21.86,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2022-03-12,10,2022,1,9487,380,20802.54,20,1,43.85,833.24,2.19,831,1,1822.17,2.19,54.35,119.17,0.1,0.22
62,Nunavut,Nunavut,2022-03-12,10,2022,1,3262,245,8049.15,5,0,12.34,604.55,0,572,0,1411.44,0,35,86.36,0,0
99,Repatriated travellers,Voyageurs rapatriés,2022-03-12,10,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-03-12,10,2022,,3378353,38405,8678.04,36935,294,94.88,98.65,0.76,76331,663,196.07,1.7,5486.43,14.09,42,0.11
59,British Columbia,Colombie-Britannique,2022-03-19,11,2022,1,353778,1459,6650.81,2966,34,55.76,27.43,0.64,3449,63,64.84,1.18,208.43,3.92,4.86,0.09
48,Alberta,Alberta,2022-03-19,11,2022,1,534675,3708,11768.92,4036,30,88.84,81.62,0.66,6952,66,153.02,1.45,529.71,11.66,4.29,0.09
47,Saskatchewan,Saskatchewan,2022-03-19,11,2022,1,130977,895,10962.23,1211,32,101.36,74.91,2.68,1726,60,144.46,5.02,127.86,10.7,4.57,0.38
46,Manitoba,Manitoba,2022-03-19,11,2022,1,133928,1247,9503.68,1726,16,122.48,88.49,1.14,2402,36,170.45,2.55,178.14,12.64,2.29,0.16
35,Ontario,Ontario,2022-03-19,11,2022,1,1151936,11329,7623.96,12738,64,84.31,74.98,0.42,22691,127,150.18,0.84,1618.43,10.71,9.14,0.06
24,Quebec,Québec,2022-03-19,11,2022,1,943732,8458,10852.91,13832,75,159.07,97.27,0.86,15946,163,183.38,1.87,1208.29,13.9,10.71,0.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-03-19,11,2022,1,33834,3734,6432.66,86,10,16.35,709.92,1.9,7637,18,1451.98,3.42,533.43,101.42,1.43,0.27
13,New Brunswick,Nouveau-Brunswick,2022-03-19,11,2022,1,45101,2781,5553.89,336,16,41.38,342.46,1.97,6164,27,759.06,3.32,397.29,48.92,2.29,0.28
12,Nova Scotia,Nouvelle-Écosse,2022-03-19,11,2022,1,50534,2458,4955.65,228,11,22.36,241.05,1.08,3815,20,374.12,1.96,351.1,34.43,1.63,0.16
11,Prince Edward Island,Île-du-Prince-Édouard,2022-03-19,11,2022,1,22151,2548,12977.48,16,0,9.37,1492.78,0,5548,0,3250.37,0,364,213.25,0,0
60,Yukon,Yukon,2022-03-19,11,2022,1,3640,78,8312.59,23,0,52.52,178.13,0,145,1,331.13,2.28,11.19,25.56,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2022-03-19,11,2022,1,9841,354,21578.77,21,1,46.05,776.23,2.19,734,2,1609.47,4.39,50.57,110.89,0.14,0.31
62,Nunavut,Nunavut,2022-03-19,11,2022,1,3370,108,8315.65,5,0,12.34,266.5,0,353,0,871.05,0,15.49,38.22,0,0
99,Repatriated travellers,Voyageurs rapatriés,2022-03-19,11,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-03-19,11,2022,,3417510,39157,8778.62,37224,289,95.62,100.58,0.74,77562,583,199.24,1.5,5593.86,14.37,41.29,0.11
59,British Columbia,Colombie-Britannique,2022-03-26,12,2022,1,355299,1521,6679.4,2983,17,56.08,28.59,0.32,2980,51,56.02,0.96,217.29,4.08,2.43,0.05
48,Alberta,Alberta,2022-03-26,12,2022,1,539053,4378,11865.28,4066,30,89.5,96.37,0.66,8086,60,177.98,1.32,625.43,13.77,4.29,0.09
47,Saskatchewan,Saskatchewan,2022-03-26,12,2022,1,132172,1195,11062.24,1232,21,103.11,100.02,1.76,2090,53,174.92,4.44,170.71,14.29,3,0.25
46,Manitoba,Manitoba,2022-03-26,12,2022,1,135214,1286,9594.93,1744,18,123.76,91.26,1.28,2533,34,179.74,2.41,183.71,13.04,2.57,0.18
35,Ontario,Ontario,2022-03-26,12,2022,1,1166299,14363,7719.02,12795,57,84.68,95.06,0.38,25692,121,170.04,0.8,2051.86,13.58,8.14,0.05
24,Quebec,Québec,2022-03-26,12,2022,1,957152,13420,11007.24,13902,70,159.87,154.33,0.8,21878,145,251.6,1.67,1917.14,22.05,10,0.11
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-03-26,12,2022,1,36624,2790,6963.11,100,13,19.01,530.45,2.47,6524,23,1240.37,4.37,398.57,75.78,1.92,0.36
13,New Brunswick,Nouveau-Brunswick,2022-03-26,12,2022,1,48197,3096,5935.15,349,13,42.98,381.25,1.6,5877,29,723.71,3.57,442.29,54.46,1.86,0.23
12,Nova Scotia,Nouvelle-Écosse,2022-03-26,12,2022,1,53825,3292,5278.38,241,13,23.63,322.83,1.27,5750,24,563.88,2.35,470.22,46.11,1.9,0.19
11,Prince Edward Island,Île-du-Prince-Édouard,2022-03-26,12,2022,1,24747,2596,14498.38,17,1,9.96,1520.9,0.59,5144,1,3013.69,0.59,370.84,217.26,0.16,0.1
60,Yukon,Yukon,2022-03-26,12,2022,1,3737,97,8534.11,24,1,54.81,221.52,2.28,175,1,399.64,2.28,13.86,31.65,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2022-03-26,12,2022,1,10374,533,22747.51,21,0,46.05,1168.73,0,887,1,1944.96,2.19,76.1,166.87,0.04,0.09
62,Nunavut,Nunavut,2022-03-26,12,2022,1,3441,71,8490.85,6,1,14.81,175.2,2.47,179,1,441.69,2.47,10.1,24.93,0.08,0.2
99,Repatriated travellers,Voyageurs rapatriés,2022-03-26,12,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-03-26,12,2022,,3466147,48638,8903.56,37480,255,96.28,124.94,0.66,87795,544,225.52,1.4,6948.29,17.85,36.43,0.09
59,British Columbia,Colombie-Britannique,2022-04-02,13,2022,1,357242,1943,6715.93,3004,21,56.47,36.53,0.39,3464,38,65.12,0.71,277.57,5.22,3,0.06
48,Alberta,Alberta,2022-04-02,13,2022,1,544254,5201,11979.76,4098,32,90.2,114.48,0.7,9579,62,210.85,1.36,743,16.35,4.57,0.1
47,Saskatchewan,Saskatchewan,2022-04-02,13,2022,1,133204,1032,11148.62,1255,23,105.04,86.37,1.93,2227,44,186.39,3.68,147.43,12.34,3.29,0.28
46,Manitoba,Manitoba,2022-04-02,13,2022,1,136573,1359,9691.37,1751,7,124.25,96.44,0.5,2645,25,187.69,1.77,194.14,13.78,1,0.07
35,Ontario,Ontario,2022-04-02,13,2022,1,1184369,18070,7838.62,12856,61,85.09,119.59,0.4,32433,118,214.65,0.78,2581.43,17.08,8.71,0.06
24,Quebec,Québec,2022-04-02,13,2022,1,977011,19859,11235.62,13977,75,160.74,228.38,0.86,33279,145,382.71,1.67,2837,32.63,10.71,0.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-04-02,13,2022,1,39312,2688,7474.16,115,15,21.86,511.05,2.85,5478,28,1041.5,5.32,384,73.01,2.2,0.42
13,New Brunswick,Nouveau-Brunswick,2022-04-02,13,2022,1,51854,3657,6385.48,358,9,44.09,450.34,1.11,6753,22,831.59,2.71,522.43,64.33,1.29,0.16
12,Nova Scotia,Nouvelle-Écosse,2022-04-02,13,2022,1,58398,4572,5726.84,252,11,24.71,448.36,1.08,7864,24,771.19,2.35,653.18,64.05,1.55,0.15
11,Prince Edward Island,Île-du-Prince-Édouard,2022-04-02,13,2022,1,27271,2524,15977.1,19,1,11.13,1478.72,0.59,5120,2,2999.63,1.17,360.53,211.22,0.2,0.12
60,Yukon,Yukon,2022-04-02,13,2022,1,3855,117,8803.58,24,0,54.81,267.19,0,214,1,488.71,2.28,16.76,38.28,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2022-04-02,13,2022,1,10873,499,23841.68,21,0,46.05,1094.18,0,1032,0,2262.91,0,71.33,156.4,0,0
62,Nunavut,Nunavut,2022-04-02,13,2022,1,3506,65,8651.24,7,1,17.27,160.39,2.47,136,2,335.59,4.94,9.22,22.76,0.14,0.35
99,Repatriated travellers,Voyageurs rapatriés,2022-04-02,13,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-04-02,13,2022,,3527735,61586,9061.76,37737,256,96.94,158.2,0.66,110224,511,283.13,1.31,8798,22.6,36.57,0.09
59,British Columbia,Colombie-Britannique,2022-04-09,14,2022,1,359002,1760,6749.02,3036,32,57.07,33.09,0.6,3703,53,69.61,1,251.43,4.73,4.57,0.09
48,Alberta,Alberta,2022-04-09,14,2022,1,550313,6059,12113.13,4137,39,91.06,133.37,0.86,11260,71,247.85,1.56,865.57,19.05,5.57,0.12
47,Saskatchewan,Saskatchewan,2022-04-09,14,2022,1,134252,1048,11236.33,1275,20,106.71,87.71,1.67,2080,43,174.09,3.6,149.71,12.53,2.86,0.24
46,Manitoba,Manitoba,2022-04-09,14,2022,1,138271,1698,9811.86,1759,8,124.82,120.49,0.57,3057,15,216.93,1.06,242.57,17.21,1.14,0.08
35,Ontario,Ontario,2022-04-09,14,2022,1,1206931,22562,7987.94,12922,66,85.52,149.32,0.44,40632,127,268.92,0.84,3223.14,21.33,9.43,0.06
24,Quebec,Québec,2022-04-09,14,2022,1,999276,22265,11491.66,14106,129,162.22,256.05,1.48,42124,204,484.43,2.35,3180.71,36.58,18.43,0.21
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-04-09,14,2022,1,41255,1943,7843.57,128,13,24.34,369.41,2.47,4631,28,880.47,5.32,277.57,52.77,1.9,0.36
13,New Brunswick,Nouveau-Brunswick,2022-04-09,14,2022,1,55812,3958,6872.88,368,10,45.32,487.4,1.23,7615,19,937.74,2.34,565.43,69.63,1.43,0.18
12,Nova Scotia,Nouvelle-Écosse,2022-04-09,14,2022,1,69899,11501,6854.69,271,19,26.58,1127.85,1.86,16073,30,1576.21,2.94,1643.06,161.13,2.65,0.26
11,Prince Edward Island,Île-du-Prince-Édouard,2022-04-09,14,2022,1,29649,2378,17370.29,20,2,11.72,1393.19,1.17,4902,3,2871.91,1.76,339.67,199,0.22,0.13
60,Yukon,Yukon,2022-04-09,14,2022,1,3953,98,9027.38,24,0,54.81,223.8,0,215,0,490.99,0,14.05,32.08,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2022-04-09,14,2022,1,11098,225,24335.05,21,0,46.05,493.37,0,724,0,1587.55,0,32.12,70.44,0,0
62,Nunavut,Nunavut,2022-04-09,14,2022,1,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-04-09,14,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-04-09,14,2022,,3603255,75495,9255.75,38074,338,97.8,193.93,0.87,137081,594,352.12,1.53,10785,27.7,48.29,0.12
59,British Columbia,Colombie-Britannique,2022-04-16,15,2022,1,361034,2032,6787.22,3077,41,57.85,38.2,0.77,3792,73,71.29,1.37,290.29,5.46,5.86,0.11
48,Alberta,Alberta,2022-04-16,15,2022,1,556387,6074,12246.83,4186,49,92.14,133.7,1.08,12133,88,267.06,1.94,867.71,19.1,7,0.15
47,Saskatchewan,Saskatchewan,2022-04-16,15,2022,1,135099,847,11307.22,1295,20,108.39,70.89,1.67,1895,40,158.6,3.35,121,10.13,2.86,0.24
46,Manitoba,Manitoba,2022-04-16,15,2022,1,139465,1194,9896.59,1774,15,125.88,84.73,1.06,2892,23,205.22,1.63,170.57,12.1,2.14,0.15
35,Ontario,Ontario,2022-04-16,15,2022,1,1230037,23106,8140.86,13035,113,86.27,152.92,0.75,45668,179,302.25,1.18,3300.86,21.85,16.14,0.11
24,Quebec,Québec,2022-04-16,15,2022,1,1018812,19536,11716.33,14268,162,164.08,224.66,1.86,41801,291,480.71,3.35,2790.86,32.09,23.14,0.27
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-04-16,15,2022,1,42576,1321,8094.73,143,15,27.19,251.15,2.85,3264,28,620.57,5.32,188.71,35.88,2.14,0.41
13,New Brunswick,Nouveau-Brunswick,2022-04-16,15,2022,1,58768,2956,7236.89,378,10,46.55,364.01,1.23,6914,20,851.41,2.46,422.29,52,1.43,0.18
12,Nova Scotia,Nouvelle-Écosse,2022-04-16,15,2022,1,79289,9390,7775.53,286,16,28.05,920.84,1.57,20891,35,2048.69,3.43,1341.39,131.54,2.22,0.22
11,Prince Edward Island,Île-du-Prince-Édouard,2022-04-16,15,2022,1,31706,2057,18575.41,22,2,12.89,1205.12,1.17,4435,4,2598.31,2.34,293.86,172.16,0.29,0.17
60,Yukon,Yukon,2022-04-16,15,2022,1,4015,62,9168.97,24,0,54.81,141.59,0,160,0,365.39,0,8.86,20.23,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2022-04-16,15,2022,1,11136,38,24418.38,21,0,46.05,83.32,0,263,0,576.69,0,5.39,11.81,0,0
62,Nunavut,Nunavut,2022-04-16,15,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-04-16,15,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-04-16,15,2022,,3671868,68613,9432,38516,443,98.94,176.25,1.14,144108,781,370.17,2.01,9801.86,25.18,63.29,0.16
59,British Columbia,Colombie-Britannique,2022-04-23,16,2022,1,363302,2268,6829.85,3147,70,59.16,42.64,1.32,4300,111,80.84,2.09,324,6.09,10,0.19
48,Alberta,Alberta,2022-04-23,16,2022,1,563032,6645,12393.09,4248,62,93.5,146.27,1.36,12719,111,279.96,2.44,949.29,20.9,8.86,0.19
47,Saskatchewan,Saskatchewan,2022-04-23,16,2022,1,135926,827,11376.44,1310,15,109.64,69.22,1.26,1674,35,140.11,2.93,118.14,9.89,2.14,0.18
46,Manitoba,Manitoba,2022-04-23,16,2022,1,140931,1466,10000.62,1792,18,127.16,104.03,1.28,2660,33,188.76,2.34,209.43,14.86,2.57,0.18
35,Ontario,Ontario,2022-04-23,16,2022,1,1251990,21953,8286.16,13144,109,86.99,145.29,0.72,45059,222,298.22,1.47,3136.14,20.76,15.57,0.1
24,Quebec,Québec,2022-04-23,16,2022,1,1034270,15458,11894.1,14438,170,166.04,177.77,1.95,34994,332,402.43,3.82,2208.29,25.4,24.29,0.28
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-04-23,16,2022,1,43538,962,8277.63,156,13,29.66,182.9,2.47,2283,28,434.05,5.32,137.43,26.13,1.84,0.35
13,New Brunswick,Nouveau-Brunswick,2022-04-23,16,2022,1,60756,1988,7481.7,384,6,47.29,244.81,0.74,4944,16,608.82,1.97,284,34.97,0.86,0.11
12,Nova Scotia,Nouvelle-Écosse,2022-04-23,16,2022,1,85123,5834,8347.64,307,21,30.11,572.12,2.06,15224,37,1492.95,3.63,833.49,81.74,2.98,0.29
11,Prince Edward Island,Île-du-Prince-Édouard,2022-04-23,16,2022,1,33525,1819,19641.1,24,2,14.06,1065.69,1.17,3876,4,2270.81,2.34,259.92,152.28,0.29,0.17
60,Yukon,Yukon,2022-04-23,16,2022,1,4125,110,9420.17,24,0,54.81,251.2,0,172,0,392.79,0,15.67,35.78,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2022-04-23,16,2022,1,11243,107,24653,22,1,48.24,234.62,2.19,145,1,317.95,2.19,15.31,33.56,0.1,0.22
62,Nunavut,Nunavut,2022-04-23,16,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-04-23,16,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-04-23,16,2022,,3731305,59437,9584.68,39003,487,100.19,152.68,1.25,128050,930,328.92,2.39,8491,21.81,69.57,0.18
59,British Columbia,Colombie-Britannique,2022-04-30,17,2022,1,365577,2275,6872.62,3226,79,60.65,42.77,1.49,4543,149,85.41,2.8,325,6.11,11.29,0.21
48,Alberta,Alberta,2022-04-30,17,2022,1,568829,5797,12520.69,4311,63,94.89,127.6,1.39,12442,125,273.87,2.75,828.14,18.23,9,0.2
47,Saskatchewan,Saskatchewan,2022-04-30,17,2022,1,136667,741,11438.45,1324,14,110.81,62.02,1.17,1568,29,131.24,2.43,105.86,8.86,2,0.17
46,Manitoba,Manitoba,2022-04-30,17,2022,1,141973,1042,10074.56,1819,27,129.08,73.94,1.92,2508,45,177.97,3.19,148.86,10.56,3.86,0.27
35,Ontario,Ontario,2022-04-30,17,2022,1,1269166,17176,8399.83,13256,112,87.73,113.68,0.74,39129,221,258.97,1.46,2453.71,16.24,16,0.11
24,Quebec,Québec,2022-04-30,17,2022,1,1045747,11477,12026.08,14605,167,167.96,131.99,1.92,26935,337,309.75,3.88,1639.57,18.86,23.86,0.27
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-04-30,17,2022,1,44251,713,8413.19,165,8,31.37,135.56,1.52,1675,21,318.46,3.99,101.86,19.37,1.18,0.23
13,New Brunswick,Nouveau-Brunswick,2022-04-30,17,2022,1,62148,1392,7653.12,399,15,49.13,171.42,1.85,3380,21,416.22,2.59,198.86,24.49,2.14,0.26
12,Nova Scotia,Nouvelle-Écosse,2022-04-30,17,2022,1,89225,4101,8749.91,330,23,32.36,402.17,2.26,9935,44,974.28,4.31,585.92,57.46,3.22,0.32
11,Prince Edward Island,Île-du-Prince-Édouard,2022-04-30,17,2022,1,34935,1409,20467.17,26,1,15.23,825.48,0.59,3228,3,1891.17,1.76,201.35,117.96,0.2,0.12
60,Yukon,Yukon,2022-04-30,17,2022,1,4203,78,9598.3,25,1,57.09,178.13,2.28,188,1,429.33,2.28,11.19,25.56,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2022-04-30,17,2022,1,11348,105,24883.24,22,0,48.24,230.24,0,212,1,464.86,2.19,15,32.89,0.04,0.09
62,Nunavut,Nunavut,2022-04-30,17,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-04-30,17,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-04-30,17,2022,,3777613,46306,9703.63,39515,510,101.5,118.95,1.31,105743,997,271.62,2.56,6615.14,16.99,72.86,0.19
59,British Columbia,Colombie-Britannique,2022-05-07,18,2022,1,367559,1982,6909.88,3307,81,62.17,37.26,1.52,4257,160,80.03,3.01,283.14,5.32,11.57,0.22
48,Alberta,Alberta,2022-05-07,18,2022,1,573694,4865,12627.78,4373,62,96.26,107.09,1.36,10662,125,234.68,2.75,695,15.3,8.86,0.19
47,Saskatchewan,Saskatchewan,2022-05-07,18,2022,1,137376,709,11497.8,1343,19,112.4,59.34,1.59,1450,33,121.36,2.76,101.29,8.48,2.71,0.23
46,Manitoba,Manitoba,2022-05-07,18,2022,1,142875,902,10138.57,1847,28,131.07,64.01,1.99,1944,55,137.95,3.9,128.86,9.14,4,0.28
35,Ontario,Ontario,2022-05-07,18,2022,1,1283281,14115,8493.25,13395,139,88.65,93.42,0.92,31291,251,207.1,1.66,2016.43,13.35,19.86,0.13
24,Quebec,Québec,2022-05-07,18,2022,1,1054158,8411,12122.81,14722,117,169.3,96.73,1.35,19888,284,228.71,3.27,1201.57,13.82,16.71,0.19
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-05-07,18,2022,1,44788,537,8515.28,171,7,32.51,102.1,1.33,1250,15,237.66,2.85,76.71,14.59,0.98,0.19
13,New Brunswick,Nouveau-Brunswick,2022-05-07,18,2022,1,63486,1338,7817.89,406,7,50,164.77,0.86,2730,22,336.18,2.71,191.14,23.54,1,0.12
12,Nova Scotia,Nouvelle-Écosse,2022-05-07,18,2022,1,92781,3556,9098.63,349,19,34.22,348.72,1.86,7657,42,750.89,4.12,508,49.82,2.73,0.27
11,Prince Edward Island,Île-du-Prince-Édouard,2022-05-07,18,2022,1,35947,1012,21060.06,29,4,16.99,592.89,2.34,2421,5,1418.38,2.93,144.59,84.71,0.55,0.32
60,Yukon,Yukon,2022-05-07,18,2022,1,4271,68,9753.59,25,0,57.09,155.29,0,146,1,333.42,2.28,9.76,22.29,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2022-05-07,18,2022,1,11411,63,25021.38,22,0,48.24,138.14,0,168,0,368.38,0,8.96,19.65,0,0
62,Nunavut,Nunavut,2022-05-07,18,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-05-07,18,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-05-07,18,2022,,3815171,37558,9800.1,39996,483,102.74,96.48,1.24,83864,993,215.42,2.55,5365.43,13.78,69,0.18
59,British Columbia,Colombie-Britannique,2022-05-14,19,2022,1,369202,1643,6940.77,3398,91,63.88,30.89,1.71,3625,172,68.15,3.23,234.71,4.41,13,0.24
48,Alberta,Alberta,2022-05-14,19,2022,1,577412,3718,12709.62,4432,59,97.55,81.84,1.3,8583,121,188.92,2.66,531.14,11.69,8.43,0.19
47,Saskatchewan,Saskatchewan,2022-05-14,19,2022,1,137840,464,11536.63,1364,21,114.16,38.83,1.76,1173,40,98.18,3.35,66.29,5.55,3,0.25
46,Manitoba,Manitoba,2022-05-14,19,2022,1,143603,728,10190.23,1913,66,135.75,51.66,4.68,1630,94,115.67,6.67,104,7.38,9.43,0.67
